embed,norm,train_n,fold,r2,mse,check
CBOW_GoogleNews,Freq_Twitter,9173,5,0.7223855044700034,0.23041466733229798,pass
fastText_CommonCrawl,Freq_Twitter,9173,1,0.8257361084304619,0.12316914689807724,pass
fastText_CommonCrawl,Freq_Twitter,9173,2,0.8358198621210591,0.11811708989958494,pass
fastText_CommonCrawl,Freq_Twitter,9173,3,0.8397482738282493,0.13076975517350778,pass
fastText_CommonCrawl,Freq_Twitter,9173,4,0.8210455662788949,0.1210935031967531,pass
fastText_CommonCrawl,Freq_Twitter,9173,5,0.8377025421982367,0.1347037541281064,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_Twitter,9173,1,0.8430966425686414,0.11089877831950533,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_Twitter,9173,2,0.844102633367948,0.1121581666788732,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_Twitter,9173,3,0.8524399249463074,0.1204130236168239,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_Twitter,9173,4,0.8443641648152261,0.10531445415232586,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_Twitter,9173,5,0.855266865271367,0.12012570534831919,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_Twitter,9173,1,0.7349209538438308,0.1873570002457045,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_Twitter,9173,2,0.7438979987722791,0.1842489809868678,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_Twitter,9173,3,0.7503507633907123,0.2037205484804608,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_Twitter,9173,4,0.7298185692693017,0.1828242825035557,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_Twitter,9173,5,0.7723592204855285,0.18893744861180878,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_Twitter,9173,1,0.8470905201560334,0.10807591874243616,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_Twitter,9173,2,0.8598925520321455,0.10079833188727762,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_Twitter,9173,3,0.8655125539027803,0.10974540381047067,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_Twitter,9173,4,0.8407479341578323,0.10776145716625384,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_Twitter,9173,5,0.8651972875375784,0.11188364673905925,pass
CBOW_GoogleNews,Freq_News,9173,1,0.7198701470632571,0.19997434772488715,pass
CBOW_GoogleNews,Freq_News,9173,2,0.7202661499509475,0.19254071624479402,pass
CBOW_GoogleNews,Freq_News,9173,3,0.7281716895743868,0.21332505873784466,pass
CBOW_GoogleNews,Freq_News,9173,4,0.7295012264356714,0.1928798248659706,pass
CBOW_GoogleNews,Freq_News,9173,5,0.7328180291257994,0.20720833898282523,pass
fastText_CommonCrawl,Freq_News,9173,1,0.8175386436780447,0.1302524180588514,pass
fastText_CommonCrawl,Freq_News,9173,2,0.8247151645539997,0.1206484941229159,pass
fastText_CommonCrawl,Freq_News,9173,3,0.8259604424389446,0.1365825317506087,pass
fastText_CommonCrawl,Freq_News,9173,4,0.8171177338514427,0.1304046558179193,pass
fastText_CommonCrawl,Freq_News,9173,5,0.8194314419636808,0.14003681034618215,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_News,9173,1,0.8360858729187549,0.11701223665500618,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_News,9173,2,0.8438057232477123,0.10750846890338618,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_News,9173,3,0.8468821220258107,0.1201636439615683,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_News,9173,4,0.8493536889428581,0.10741872767307009,pass
CBOW_GoogleNews&fastText_CommonCrawl,Freq_News,9173,5,0.8443663170987894,0.12069900082787938,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_News,9173,1,0.7576467363616003,0.17300703694022396,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_News,9173,2,0.7590011320322562,0.16587944092056475,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_News,9173,3,0.7784246893140454,0.17388757665795948,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_News,9173,4,0.7728005196388064,0.1620051558987383,pass
CBOW_GoogleNews&PPMI_SVD_SWOW,Freq_News,9173,5,0.7805058641505602,0.1702248664347461,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_News,9173,1,0.8381452678987912,0.11554211069904942,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_News,9173,2,0.8450100111016904,0.10667955797276699,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_News,9173,3,0.8550336402900149,0.11376650633528036,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_News,9173,4,0.8385299882039186,0.11513659446935652,pass
fastText_CommonCrawl&PPMI_SVD_SWOW,Freq_News,9173,5,0.8485840110159908,0.1174280415335011,pass
