embed,norm,train_n,fold,r2,check
BERT_base&Llama_3_8B,disgust_mohammad,4946,5,0.4272581921856986,pass
BERT_base&Llama_3_8B,fear_mohammad,4946,1,0.3537819642874521,pass
BERT_base&Llama_3_8B,fear_mohammad,4946,2,0.34137749158744946,pass
BERT_base&Llama_3_8B,fear_mohammad,4946,3,0.38331017021341174,pass
BERT_base&Llama_3_8B,fear_mohammad,4946,4,0.3814834106722518,pass
BERT_base&Llama_3_8B,fear_mohammad,4946,5,0.3604518833027148,pass
BERT_base&Llama_3_8B,joy_mohammad,4946,1,0.4135645892275934,pass
BERT_base&Llama_3_8B,joy_mohammad,4946,2,0.2691590850505148,pass
BERT_base&Llama_3_8B,joy_mohammad,4946,3,0.3991789589541851,pass
BERT_base&Llama_3_8B,joy_mohammad,4946,4,0.3725402556933104,pass
BERT_base&Llama_3_8B,joy_mohammad,4946,5,0.4202036696687982,pass
BERT_base&Llama_3_8B,negative_emotion_mohammad,4946,1,0.47692556981888523,pass
BERT_base&Llama_3_8B,negative_emotion_mohammad,4946,2,0.5102245473749175,pass
BERT_base&Llama_3_8B,negative_emotion_mohammad,4946,3,0.5213159521868305,pass
BERT_base&Llama_3_8B,negative_emotion_mohammad,4946,4,0.44170904309228454,pass
BERT_base&Llama_3_8B,negative_emotion_mohammad,4946,5,0.41110299123934224,pass
BERT_base&Llama_3_8B,positive_emotion_mohammad,4946,1,0.28886150119300935,pass
BERT_base&Llama_3_8B,positive_emotion_mohammad,4946,2,0.3191238305849019,pass
BERT_base&Llama_3_8B,positive_emotion_mohammad,4946,3,0.35294027251574556,pass
BERT_base&Llama_3_8B,positive_emotion_mohammad,4946,4,0.21541285527862897,pass
BERT_base&Llama_3_8B,positive_emotion_mohammad,4946,5,0.3093754663644863,pass
BERT_base&Llama_3_8B,sadness_mohammad,4946,1,0.4134232713992738,pass
BERT_base&Llama_3_8B,sadness_mohammad,4946,2,0.34666229595165454,pass
BERT_base&Llama_3_8B,sadness_mohammad,4946,3,0.38023123929809244,pass
BERT_base&Llama_3_8B,sadness_mohammad,4946,4,0.35982942769965,pass
BERT_base&Llama_3_8B,sadness_mohammad,4946,5,0.28839774639289306,pass
BERT_base&Llama_3_8B,surprise_mohammad,4946,1,0.19389809962717897,pass
BERT_base&Llama_3_8B,surprise_mohammad,4946,2,0.18606183917636465,pass
BERT_base&Llama_3_8B,surprise_mohammad,4946,3,0.14753903669353285,pass
BERT_base&Llama_3_8B,surprise_mohammad,4946,4,0.1596835896801998,pass
BERT_base&Llama_3_8B,surprise_mohammad,4946,5,0.1312521430557917,pass
BERT_base&Llama_3_8B,trust_mohammad,4946,1,0.26334865934922724,pass
BERT_base&Llama_3_8B,trust_mohammad,4946,2,0.21653738210735496,pass
BERT_base&Llama_3_8B,trust_mohammad,4946,3,0.1982234565676233,pass
BERT_base&Llama_3_8B,trust_mohammad,4946,4,0.22009444586318472,pass
BERT_base&Llama_3_8B,trust_mohammad,4946,5,0.24406502019980858,pass
BERT_base&Llama_3_8B,semantic_diversity_hoffman,5580,1,0.7062151884319874,pass
BERT_base&Llama_3_8B,semantic_diversity_hoffman,5580,2,0.6549969364758144,pass
BERT_base&Llama_3_8B,semantic_diversity_hoffman,5580,3,0.6546516716069963,pass
BERT_base&Llama_3_8B,semantic_diversity_hoffman,5580,4,0.6661503011899721,pass
BERT_base&Llama_3_8B,semantic_diversity_hoffman,5580,5,0.6675467100188482,pass
BERT_base&Llama_3_8B,n_semantic_neighbors_shaoul,5828,1,0.6723421664330194,pass
BERT_base&Llama_3_8B,n_semantic_neighbors_shaoul,5828,2,0.6757319141124909,pass
BERT_base&Llama_3_8B,n_semantic_neighbors_shaoul,5828,3,0.6758752808295427,pass
BERT_base&Llama_3_8B,n_semantic_neighbors_shaoul,5828,4,0.6960138996892375,pass
BERT_base&Llama_3_8B,n_semantic_neighbors_shaoul,5828,5,0.6951400721879751,pass
BERT_base&Llama_3_8B,distance_semantic_neighbors_shaoul,5828,1,0.833778180541322,pass
BERT_base&Llama_3_8B,distance_semantic_neighbors_shaoul,5828,2,0.8529047807171682,pass
BERT_base&Llama_3_8B,distance_semantic_neighbors_shaoul,5828,3,0.8429835422988781,pass
BERT_base&Llama_3_8B,distance_semantic_neighbors_shaoul,5828,4,0.8432200812479922,pass
BERT_base&Llama_3_8B,distance_semantic_neighbors_shaoul,5828,5,0.8620494492608316,pass
BERT_base&Llama_3_8B,association_frequency_dedeyne,5791,1,0.6005085628136939,pass
BERT_base&Llama_3_8B,association_frequency_dedeyne,5791,2,0.6009977853834454,pass
BERT_base&Llama_3_8B,association_frequency_dedeyne,5791,3,0.6072695692450328,pass
BERT_base&Llama_3_8B,association_frequency_dedeyne,5791,4,0.6108775250553455,pass
BERT_base&Llama_3_8B,association_frequency_dedeyne,5791,5,0.6315783943787268,pass
BERT_base&Llama_3_8B,cue_setsize_nelson,3287,1,0.10114056318949682,pass
BERT_base&Llama_3_8B,cue_setsize_nelson,3287,2,0.12240114432447624,pass
BERT_base&Llama_3_8B,cue_setsize_nelson,3287,3,0.155168354676963,pass
BERT_base&Llama_3_8B,cue_setsize_nelson,3287,4,0.13317382538941924,pass
BERT_base&Llama_3_8B,cue_setsize_nelson,3287,5,0.1516386343215096,pass
BERT_base&Llama_3_8B,cue_connectedness_nelson,3287,1,0.1756553735390869,pass
BERT_base&Llama_3_8B,cue_connectedness_nelson,3287,2,0.12805891239126788,pass
BERT_base&Llama_3_8B,cue_connectedness_nelson,3287,3,0.16737732210971978,pass
BERT_base&Llama_3_8B,cue_connectedness_nelson,3287,4,0.14646218267362832,pass
BERT_base&Llama_3_8B,cue_connectedness_nelson,3287,5,0.21121356986216566,pass
BERT_base&Llama_3_8B,cue_probability_nelson,3287,1,0.2963835963751422,pass
BERT_base&Llama_3_8B,cue_probability_nelson,3287,2,0.3381149829998721,pass
BERT_base&Llama_3_8B,cue_probability_nelson,3287,3,0.35733340204459463,pass
BERT_base&Llama_3_8B,cue_probability_nelson,3287,4,0.3106715990297355,pass
BERT_base&Llama_3_8B,cue_probability_nelson,3287,5,0.3132201724970507,pass
BERT_base&Llama_3_8B,cue_resonance_strength_nelson,3287,1,0.31143594564571375,pass
BERT_base&Llama_3_8B,cue_resonance_strength_nelson,3287,2,0.3566787935286462,pass
BERT_base&Llama_3_8B,cue_resonance_strength_nelson,3287,3,0.30174996158305134,pass
BERT_base&Llama_3_8B,cue_resonance_strength_nelson,3287,4,0.240506710520356,pass
BERT_base&Llama_3_8B,cue_resonance_strength_nelson,3287,5,0.3130496735298086,pass
BERT_base&Llama_3_8B,visual_lexical_rt_balota,5803,1,0.45513811251838643,pass
BERT_base&Llama_3_8B,visual_lexical_rt_balota,5803,2,0.4538263022166802,pass
BERT_base&Llama_3_8B,visual_lexical_rt_balota,5803,3,0.47989269427101,pass
BERT_base&Llama_3_8B,visual_lexical_rt_balota,5803,4,0.4556595325100883,pass
BERT_base&Llama_3_8B,visual_lexical_rt_balota,5803,5,0.45997539370316176,pass
BERT_base&Llama_3_8B,visual_lexical_rt_mandera,5845,1,0.4203016550245072,pass
BERT_base&Llama_3_8B,visual_lexical_rt_mandera,5845,2,0.4489616016904281,pass
BERT_base&Llama_3_8B,visual_lexical_rt_mandera,5845,3,0.4289647949613731,pass
BERT_base&Llama_3_8B,visual_lexical_rt_mandera,5845,4,0.44349162403677167,pass
BERT_base&Llama_3_8B,visual_lexical_rt_mandera,5845,5,0.43522921455024866,pass
BERT_base&Llama_3_8B,visual_lexical_rt_keuleers,4422,1,0.45719435840318456,pass
BERT_base&Llama_3_8B,visual_lexical_rt_keuleers,4422,2,0.4911936664461555,pass
BERT_base&Llama_3_8B,visual_lexical_rt_keuleers,4422,3,0.5179699842118739,pass
BERT_base&Llama_3_8B,visual_lexical_rt_keuleers,4422,4,0.5107447687839964,pass
BERT_base&Llama_3_8B,visual_lexical_rt_keuleers,4422,5,0.49144710619341214,pass
BERT_base&Llama_3_8B,visual_lexical_accuracy_balota,5803,1,0.307301962049791,pass
BERT_base&Llama_3_8B,visual_lexical_accuracy_balota,5803,2,0.3267152799027201,pass
BERT_base&Llama_3_8B,visual_lexical_accuracy_balota,5803,3,0.33452880599094414,pass
BERT_base&Llama_3_8B,visual_lexical_accuracy_balota,5803,4,0.3240050553507291,pass
BERT_base&Llama_3_8B,visual_lexical_accuracy_balota,5803,5,0.3086396808858862,pass
BERT_base&Llama_3_8B,visual_lexical_accuracy_mandera,5845,1,0.28116305527860064,pass
BERT_base&Llama_3_8B,visual_lexical_accuracy_mandera,5845,2,0.3401223888393923,pass
BERT_base&Llama_3_8B,visual_lexical_accuracy_mandera,5845,3,0.30933394340137277,pass
BERT_base&Llama_3_8B,visual_lexical_accuracy_mandera,5845,4,0.3098993964395116,pass
BERT_base&Llama_3_8B,visual_lexical_accuracy_mandera,5845,5,0.32207769022229293,pass
BERT_base&Llama_3_8B,visual_lexical_accuracy_keuleers,4422,1,0.26186720525423623,pass
BERT_base&Llama_3_8B,visual_lexical_accuracy_keuleers,4422,2,0.28186122173986095,pass
BERT_base&Llama_3_8B,visual_lexical_accuracy_keuleers,4422,3,0.3304009777208552,pass
BERT_base&Llama_3_8B,visual_lexical_accuracy_keuleers,4422,4,0.30287437706815723,pass
BERT_base&Llama_3_8B,visual_lexical_accuracy_keuleers,4422,5,0.36074264878647977,pass
BERT_base&Llama_3_8B,auditory_lexical_rt_tucker,5133,1,0.044156838044980384,pass
BERT_base&Llama_3_8B,auditory_lexical_rt_tucker,5133,2,0.056662607128789344,pass
BERT_base&Llama_3_8B,auditory_lexical_rt_tucker,5133,3,0.02475522409545472,pass
BERT_base&Llama_3_8B,auditory_lexical_rt_tucker,5133,4,0.029226354625679463,pass
BERT_base&Llama_3_8B,auditory_lexical_rt_tucker,5133,5,0.001754244604123989,pass
BERT_base&Llama_3_8B,auditory_lexical_rt_goh,4544,1,0.2035040296202809,pass
BERT_base&Llama_3_8B,auditory_lexical_rt_goh,4544,2,0.2536049883984489,pass
BERT_base&Llama_3_8B,auditory_lexical_rt_goh,4544,3,0.23462585018321158,pass
BERT_base&Llama_3_8B,auditory_lexical_rt_goh,4544,4,0.24240914267342584,pass
BERT_base&Llama_3_8B,auditory_lexical_rt_goh,4544,5,0.22867896754686667,pass
BERT_base&Llama_3_8B,auditory_lexical_accuracy_tucker,5140,1,0.0342139303056197,pass
BERT_base&Llama_3_8B,auditory_lexical_accuracy_tucker,5140,2,0.03192536829660597,pass
BERT_base&Llama_3_8B,auditory_lexical_accuracy_tucker,5140,3,0.02954393568514513,pass
BERT_base&Llama_3_8B,auditory_lexical_accuracy_tucker,5140,4,0.030130104172429117,pass
BERT_base&Llama_3_8B,auditory_lexical_accuracy_tucker,5140,5,0.03247416632948341,pass
BERT_base&Llama_3_8B,auditory_lexical_accuracy_goh,4544,1,0.24069258482611178,pass
BERT_base&Llama_3_8B,auditory_lexical_accuracy_goh,4544,2,0.2740889164835044,pass
BERT_base&Llama_3_8B,auditory_lexical_accuracy_goh,4544,3,0.2791098402646769,pass
BERT_base&Llama_3_8B,auditory_lexical_accuracy_goh,4544,4,0.2878166528461841,pass
BERT_base&Llama_3_8B,auditory_lexical_accuracy_goh,4544,5,0.3073641170735305,pass
BERT_base&Llama_3_8B,naming_rt_balota,5803,1,0.38636865669865883,pass
BERT_base&Llama_3_8B,naming_rt_balota,5803,2,0.382682916619854,pass
BERT_base&Llama_3_8B,naming_rt_balota,5803,3,0.37426203571187466,pass
BERT_base&Llama_3_8B,naming_rt_balota,5803,4,0.37825828816612816,pass
BERT_base&Llama_3_8B,naming_rt_balota,5803,5,0.22892898500683623,pass
BERT_base&Llama_3_8B,naming_accuracy_balota,5803,1,0.08391521378538336,pass
BERT_base&Llama_3_8B,naming_accuracy_balota,5803,2,0.0709521189766994,pass
BERT_base&Llama_3_8B,naming_accuracy_balota,5803,3,0.0833470631986164,pass
BERT_base&Llama_3_8B,naming_accuracy_balota,5803,4,0.0907448869355717,pass
BERT_base&Llama_3_8B,naming_accuracy_balota,5803,5,0.05835989440771916,pass
BERT_base&Llama_3_8B,concreteness_rt_pexman,2364,1,0.4130497415934814,pass
BERT_base&Llama_3_8B,concreteness_rt_pexman,2364,2,0.35140836595468083,pass
BERT_base&Llama_3_8B,concreteness_rt_pexman,2364,3,0.3535770906938889,pass
BERT_base&Llama_3_8B,concreteness_rt_pexman,2364,4,0.3968797338822696,pass
BERT_base&Llama_3_8B,concreteness_rt_pexman,2364,5,0.4144177913323669,pass
BERT_base&Llama_3_8B,concreteness_accuracy_pexman,2365,1,0.1698045460574663,pass
BERT_base&Llama_3_8B,concreteness_accuracy_pexman,2365,2,0.14857790480819388,pass
BERT_base&Llama_3_8B,concreteness_accuracy_pexman,2365,3,0.20086917990235764,pass
BERT_base&Llama_3_8B,concreteness_accuracy_pexman,2365,4,0.19750156678254627,pass
BERT_base&Llama_3_8B,concreteness_accuracy_pexman,2365,5,0.19675049908538356,pass
BERT_base&Llama_3_8B,recognition_memory_accuracy_cortese,3278,1,0.49424981653135724,pass
BERT_base&Llama_3_8B,recognition_memory_accuracy_cortese,3278,2,0.4392273238832567,pass
BERT_base&Llama_3_8B,recognition_memory_accuracy_cortese,3278,3,0.4450370204502494,pass
BERT_base&Llama_3_8B,recognition_memory_accuracy_cortese,3278,4,0.48385676585270887,pass
BERT_base&Llama_3_8B,recognition_memory_accuracy_cortese,3278,5,0.39979580891334177,pass
BERT_base&Llama_3_8B,vision_binder,342,1,0.7607916900781306,pass
BERT_base&Llama_3_8B,vision_binder,342,2,0.7525530224254563,pass
BERT_base&Llama_3_8B,vision_binder,342,3,0.756804396451897,pass
BERT_base&Llama_3_8B,vision_binder,342,4,0.6822482049647072,pass
BERT_base&Llama_3_8B,vision_binder,342,5,0.7357213333455698,pass
BERT_base&Llama_3_8B,bright_binder,342,1,0.36868913253968416,pass
BERT_base&Llama_3_8B,bright_binder,342,2,0.5358275013343474,pass
BERT_base&Llama_3_8B,bright_binder,342,3,0.5779695174212386,pass
BERT_base&Llama_3_8B,bright_binder,342,4,0.4909541791460137,pass
BERT_base&Llama_3_8B,bright_binder,342,5,0.5402265498397096,pass
BERT_base&Llama_3_8B,dark_binder,342,1,0.2105674030288659,pass
BERT_base&Llama_3_8B,dark_binder,342,2,0.45507114810775806,pass
BERT_base&Llama_3_8B,dark_binder,342,3,-0.13913223130291463,pass
BERT_base&Llama_3_8B,dark_binder,342,4,0.4042461477585245,pass
BERT_base&Llama_3_8B,dark_binder,342,5,0.26097498143100284,pass
BERT_base&Llama_3_8B,color_binder,342,1,0.7615169653928597,pass
BERT_base&Llama_3_8B,color_binder,342,2,0.6520539517344426,pass
BERT_base&Llama_3_8B,color_binder,342,3,0.7228261128697477,pass
BERT_base&Llama_3_8B,color_binder,342,4,0.7901327720959225,pass
BERT_base&Llama_3_8B,color_binder,342,5,0.7510256153441887,pass
BERT_base&Llama_3_8B,pattern_binder,342,1,0.6482109495246398,pass
BERT_base&Llama_3_8B,pattern_binder,342,2,0.7324996356822946,pass
BERT_base&Llama_3_8B,pattern_binder,342,3,0.6881874085025044,pass
BERT_base&Llama_3_8B,pattern_binder,342,4,0.7184986388309584,pass
BERT_base&Llama_3_8B,pattern_binder,342,5,0.7342255988797796,pass
BERT_base&Llama_3_8B,large_binder,342,1,0.7247733882379901,pass
BERT_base&Llama_3_8B,large_binder,342,2,0.6727146468499686,pass
BERT_base&Llama_3_8B,large_binder,342,3,0.7247559671663824,pass
BERT_base&Llama_3_8B,large_binder,342,4,0.6064403052555161,pass
BERT_base&Llama_3_8B,large_binder,342,5,0.7058395056712325,pass
BERT_base&Llama_3_8B,small_binder,342,1,0.5864489317999465,pass
BERT_base&Llama_3_8B,small_binder,342,2,0.6318273423151668,pass
BERT_base&Llama_3_8B,small_binder,342,3,0.5974675173709068,pass
BERT_base&Llama_3_8B,small_binder,342,4,0.6174070114701791,pass
BERT_base&Llama_3_8B,small_binder,342,5,0.4859618039212691,pass
BERT_base&Llama_3_8B,motion_binder,342,1,0.713468917018897,pass
BERT_base&Llama_3_8B,motion_binder,342,2,0.724686101074419,pass
BERT_base&Llama_3_8B,motion_binder,342,3,0.7609523522684336,pass
BERT_base&Llama_3_8B,motion_binder,342,4,0.745059487486444,pass
BERT_base&Llama_3_8B,motion_binder,342,5,0.6859154341070802,pass
BERT_base&Llama_3_8B,biomotion_binder,342,1,0.8070375587720187,pass
BERT_base&Llama_3_8B,biomotion_binder,342,2,0.8087569339252465,pass
BERT_base&Llama_3_8B,biomotion_binder,342,3,0.8092711127494907,pass
BERT_base&Llama_3_8B,biomotion_binder,342,4,0.7892072512013923,pass
BERT_base&Llama_3_8B,biomotion_binder,342,5,0.7191313937680213,pass
BERT_base&Llama_3_8B,fast_binder,342,1,0.7243989515781915,pass
BERT_base&Llama_3_8B,fast_binder,342,2,0.6972980795747535,pass
BERT_base&Llama_3_8B,fast_binder,342,3,0.7644571629059629,pass
BERT_base&Llama_3_8B,fast_binder,342,4,0.7590259119242461,pass
BERT_base&Llama_3_8B,fast_binder,342,5,0.5359231598989413,pass
BERT_base&Llama_3_8B,slow_binder,342,1,0.4261561421314004,pass
BERT_base&Llama_3_8B,slow_binder,342,2,0.3737382634737144,pass
BERT_base&Llama_3_8B,slow_binder,342,3,0.3223561646350578,pass
BERT_base&Llama_3_8B,slow_binder,342,4,0.4375449055978753,pass
BERT_base&Llama_3_8B,slow_binder,342,5,0.41712660344215335,pass
BERT_base&Llama_3_8B,shape_binder,342,1,0.7459906875285148,pass
BERT_base&Llama_3_8B,shape_binder,342,2,0.8174594771250936,pass
BERT_base&Llama_3_8B,shape_binder,342,3,0.7233620536194278,pass
BERT_base&Llama_3_8B,shape_binder,342,4,0.7747803911684034,pass
BERT_base&Llama_3_8B,shape_binder,342,5,0.7501198821308633,pass
BERT_base&Llama_3_8B,complexity_binder,300,1,0.6512114415117125,pass
BERT_base&Llama_3_8B,complexity_binder,300,2,0.6716428297937693,pass
BERT_base&Llama_3_8B,complexity_binder,300,3,0.6964479907539929,pass
BERT_base&Llama_3_8B,complexity_binder,300,4,0.6534772957425183,pass
BERT_base&Llama_3_8B,complexity_binder,300,5,0.6834085766042434,pass
BERT_base&Llama_3_8B,face_binder,342,1,0.8353467604642404,pass
BERT_base&Llama_3_8B,face_binder,342,2,0.7659369839577319,pass
BERT_base&Llama_3_8B,face_binder,342,3,0.8119798100664415,pass
BERT_base&Llama_3_8B,face_binder,342,4,0.7714603553486563,pass
BERT_base&Llama_3_8B,face_binder,342,5,0.745938337186206,pass
BERT_base&Llama_3_8B,body_binder,342,1,0.7804830584266919,pass
BERT_base&Llama_3_8B,body_binder,342,2,0.7681012467631692,pass
BERT_base&Llama_3_8B,body_binder,342,3,0.8035432844936092,pass
BERT_base&Llama_3_8B,body_binder,342,4,0.7481025265627357,pass
BERT_base&Llama_3_8B,body_binder,342,5,0.6898416966472736,pass
BERT_base&Llama_3_8B,touch_binder,342,1,0.6694603280427327,pass
BERT_base&Llama_3_8B,touch_binder,342,2,0.6874732134497571,pass
BERT_base&Llama_3_8B,touch_binder,342,3,0.6591622429680039,pass
BERT_base&Llama_3_8B,touch_binder,342,4,0.7091651346750198,pass
BERT_base&Llama_3_8B,touch_binder,342,5,0.6660634680238354,pass
BERT_base&Llama_3_8B,temperature_binder,342,1,0.6194887439949932,pass
BERT_base&Llama_3_8B,temperature_binder,342,2,0.46337340868388444,pass
BERT_base&Llama_3_8B,temperature_binder,342,3,0.660201548828331,pass
BERT_base&Llama_3_8B,temperature_binder,342,4,0.689517063288458,pass
BERT_base&Llama_3_8B,temperature_binder,342,5,0.6117887811317347,pass
BERT_base&Llama_3_8B,texture_binder,342,1,0.650522765896853,pass
BERT_base&Llama_3_8B,texture_binder,342,2,0.778845797590611,pass
BERT_base&Llama_3_8B,texture_binder,342,3,0.6369016714370713,pass
BERT_base&Llama_3_8B,texture_binder,342,4,0.7695070204158094,pass
BERT_base&Llama_3_8B,texture_binder,342,5,0.6852643983491282,pass
BERT_base&Llama_3_8B,weight_binder,342,1,0.7036247977754118,pass
BERT_base&Llama_3_8B,weight_binder,342,2,0.6897706806792475,pass
BERT_base&Llama_3_8B,weight_binder,342,3,0.5898476779701581,pass
BERT_base&Llama_3_8B,weight_binder,342,4,0.555155334060883,pass
BERT_base&Llama_3_8B,weight_binder,342,5,0.6939519349241221,pass
BERT_base&Llama_3_8B,pain_binder,342,1,0.58801990761389,pass
BERT_base&Llama_3_8B,pain_binder,342,2,0.7331316188952383,pass
BERT_base&Llama_3_8B,pain_binder,342,3,0.5752131655406973,pass
BERT_base&Llama_3_8B,pain_binder,342,4,0.7005285510263938,pass
BERT_base&Llama_3_8B,pain_binder,342,5,0.6348567498413398,pass
BERT_base&Llama_3_8B,audition_binder,342,1,0.6674063804402846,pass
BERT_base&Llama_3_8B,audition_binder,342,2,0.6370598170383037,pass
BERT_base&Llama_3_8B,audition_binder,342,3,0.6614223835295516,pass
BERT_base&Llama_3_8B,audition_binder,342,4,0.7023198423623234,pass
BERT_base&Llama_3_8B,audition_binder,342,5,0.7204647467442702,pass
BERT_base&Llama_3_8B,loud_binder,342,1,0.6793559784832317,pass
BERT_base&Llama_3_8B,loud_binder,342,2,0.6686215392104494,pass
BERT_base&Llama_3_8B,loud_binder,342,3,0.6898362467265653,pass
BERT_base&Llama_3_8B,loud_binder,342,4,0.7276875669265781,pass
BERT_base&Llama_3_8B,loud_binder,342,5,0.8063549443526496,pass
BERT_base&Llama_3_8B,low_binder,342,1,0.6488124784272175,pass
BERT_base&Llama_3_8B,low_binder,342,2,0.5919740027468534,pass
BERT_base&Llama_3_8B,low_binder,342,3,0.5240806511286185,pass
BERT_base&Llama_3_8B,low_binder,342,4,0.636942449904446,pass
BERT_base&Llama_3_8B,low_binder,342,5,0.6145913503195649,pass
BERT_base&Llama_3_8B,high_binder,342,1,0.5874649407594007,pass
BERT_base&Llama_3_8B,high_binder,342,2,0.5382827284104589,pass
BERT_base&Llama_3_8B,high_binder,342,3,0.7225655359136636,pass
BERT_base&Llama_3_8B,high_binder,342,4,0.7469412706738249,pass
BERT_base&Llama_3_8B,high_binder,342,5,0.7022016526672616,pass
BERT_base&Llama_3_8B,sound_binder,342,1,0.6695282798464577,pass
BERT_base&Llama_3_8B,sound_binder,342,2,0.680249530439087,pass
BERT_base&Llama_3_8B,sound_binder,342,3,0.6422518793264687,pass
BERT_base&Llama_3_8B,sound_binder,342,4,0.6754722779878073,pass
BERT_base&Llama_3_8B,sound_binder,342,5,0.7396869566756472,pass
BERT_base&Llama_3_8B,music_binder,342,1,0.7525700740998026,pass
BERT_base&Llama_3_8B,music_binder,342,2,0.7795794042254977,pass
BERT_base&Llama_3_8B,music_binder,342,3,0.5970430890573644,pass
BERT_base&Llama_3_8B,music_binder,342,4,0.7476302776600126,pass
BERT_base&Llama_3_8B,music_binder,342,5,0.840249645918922,pass
BERT_base&Llama_3_8B,speech_binder,342,1,0.7985799000115761,pass
BERT_base&Llama_3_8B,speech_binder,342,2,0.758975607250918,pass
BERT_base&Llama_3_8B,speech_binder,342,3,0.7966398465060663,pass
BERT_base&Llama_3_8B,speech_binder,342,4,0.7334313312145778,pass
BERT_base&Llama_3_8B,speech_binder,342,5,0.6675259275558117,pass
BERT_base&Llama_3_8B,taste_binder,342,1,0.89470433981049,pass
BERT_base&Llama_3_8B,taste_binder,342,2,0.7655684915736551,pass
BERT_base&Llama_3_8B,taste_binder,342,3,0.6780804811572589,pass
BERT_base&Llama_3_8B,taste_binder,342,4,0.8302581573353272,pass
BERT_base&Llama_3_8B,taste_binder,342,5,0.6718375828906987,pass
BERT_base&Llama_3_8B,smell_binder,342,1,0.7740289093614696,pass
BERT_base&Llama_3_8B,smell_binder,342,2,0.6412756766224974,pass
BERT_base&Llama_3_8B,smell_binder,342,3,0.5823512145326704,pass
BERT_base&Llama_3_8B,smell_binder,342,4,0.7591186105381361,pass
BERT_base&Llama_3_8B,smell_binder,342,5,0.5760119456268056,pass
BERT_base&Llama_3_8B,head_binder,342,1,0.6941055027645808,pass
BERT_base&Llama_3_8B,head_binder,342,2,0.6451918147749958,pass
BERT_base&Llama_3_8B,head_binder,342,3,0.6141057604784698,pass
BERT_base&Llama_3_8B,head_binder,342,4,0.6243223545302536,pass
BERT_base&Llama_3_8B,head_binder,342,5,0.6989941384867484,pass
BERT_base&Llama_3_8B,upper_limb_binder,342,1,0.473589670883546,pass
BERT_base&Llama_3_8B,upper_limb_binder,342,2,0.6123798896277504,pass
BERT_base&Llama_3_8B,upper_limb_binder,342,3,0.4320880882312992,pass
BERT_base&Llama_3_8B,upper_limb_binder,342,4,0.5929975135674734,pass
BERT_base&Llama_3_8B,upper_limb_binder,342,5,0.586295401925989,pass
BERT_base&Llama_3_8B,lower_limb_binder,342,1,0.49780914866354786,pass
BERT_base&Llama_3_8B,lower_limb_binder,342,2,0.5144664008577259,pass
BERT_base&Llama_3_8B,lower_limb_binder,342,3,0.41915412248692596,pass
BERT_base&Llama_3_8B,lower_limb_binder,342,4,0.48571588733394677,pass
BERT_base&Llama_3_8B,lower_limb_binder,342,5,0.5587359494582684,pass
BERT_base&Llama_3_8B,practice_binder,314,1,0.7527147450945805,pass
BERT_base&Llama_3_8B,practice_binder,314,2,0.738547591597098,pass
BERT_base&Llama_3_8B,practice_binder,314,3,0.6974608711729592,pass
BERT_base&Llama_3_8B,practice_binder,314,4,0.7403263056904972,pass
BERT_base&Llama_3_8B,practice_binder,314,5,0.6876569074927792,pass
BERT_base&Llama_3_8B,landmark_binder,342,1,0.8000834875478222,pass
BERT_base&Llama_3_8B,landmark_binder,342,2,0.6821262867877647,pass
BERT_base&Llama_3_8B,landmark_binder,342,3,0.7696958818836513,pass
BERT_base&Llama_3_8B,landmark_binder,342,4,0.7536582451966424,pass
BERT_base&Llama_3_8B,landmark_binder,342,5,0.719885102022836,pass
BERT_base&Llama_3_8B,path_binder,342,1,0.6918678509758782,pass
BERT_base&Llama_3_8B,path_binder,342,2,0.7691710080072066,pass
BERT_base&Llama_3_8B,path_binder,342,3,0.5395757540541386,pass
BERT_base&Llama_3_8B,path_binder,342,4,0.7294850118409479,pass
BERT_base&Llama_3_8B,path_binder,342,5,0.739698297140952,pass
BERT_base&Llama_3_8B,scene_binder,342,1,0.6990990597910114,pass
BERT_base&Llama_3_8B,scene_binder,342,2,0.7246029204989282,pass
BERT_base&Llama_3_8B,scene_binder,342,3,0.7582436984150472,pass
BERT_base&Llama_3_8B,scene_binder,342,4,0.6921533932571129,pass
BERT_base&Llama_3_8B,scene_binder,342,5,0.7557787915644159,pass
BERT_base&Llama_3_8B,near_binder,342,1,0.641062291469775,pass
BERT_base&Llama_3_8B,near_binder,342,2,0.6549914988548637,pass
BERT_base&Llama_3_8B,near_binder,342,3,0.6817505972509919,pass
BERT_base&Llama_3_8B,near_binder,342,4,0.5534854702426358,pass
BERT_base&Llama_3_8B,near_binder,342,5,0.604176253008548,pass
BERT_base&Llama_3_8B,toward_binder,342,1,0.5385073240375109,pass
BERT_base&Llama_3_8B,toward_binder,342,2,0.45022644507194653,pass
BERT_base&Llama_3_8B,toward_binder,342,3,0.4296430040367222,pass
BERT_base&Llama_3_8B,toward_binder,342,4,0.4294735486166409,pass
BERT_base&Llama_3_8B,toward_binder,342,5,0.4738124564021179,pass
BERT_base&Llama_3_8B,away_binder,342,1,0.5018650735262622,pass
BERT_base&Llama_3_8B,away_binder,342,2,0.5013839022545429,pass
BERT_base&Llama_3_8B,away_binder,342,3,0.32958658992267953,pass
BERT_base&Llama_3_8B,away_binder,342,4,0.6086450155048146,pass
BERT_base&Llama_3_8B,away_binder,342,5,0.4426771458649764,pass
