embed,norm,train_n,fold,r2,check
BERT_base&SVD_SWOW,aoa_kuperman,5742,4,0.6655801412568242,pass
BERT_base&SVD_SWOW,aoa_kuperman,5742,5,0.6707082260330579,pass
BERT_base&SVD_SWOW,aoa_brysbaert,5533,1,0.7362113508679291,pass
BERT_base&SVD_SWOW,aoa_brysbaert,5533,2,0.7139379871142156,pass
BERT_base&SVD_SWOW,aoa_brysbaert,5533,3,0.7386897538248134,pass
BERT_base&SVD_SWOW,aoa_brysbaert,5533,4,0.7120405388417472,pass
BERT_base&SVD_SWOW,aoa_brysbaert,5533,5,0.7250554881789166,pass
BERT_base&SVD_SWOW,aoa_glasgow,2762,1,0.6956626651585521,pass
BERT_base&SVD_SWOW,aoa_glasgow,2762,2,0.7325862876379989,pass
BERT_base&SVD_SWOW,aoa_glasgow,2762,3,0.6941559507548707,pass
BERT_base&SVD_SWOW,aoa_glasgow,2762,4,0.7044741610746578,pass
BERT_base&SVD_SWOW,aoa_glasgow,2762,5,0.7195339761688131,pass
BERT_base&SVD_SWOW,frequency_trajectory_brysbaert,4892,1,0.7452666697261473,pass
BERT_base&SVD_SWOW,frequency_trajectory_brysbaert,4892,2,0.7575714562444719,pass
BERT_base&SVD_SWOW,frequency_trajectory_brysbaert,4892,3,0.7456674822853457,pass
BERT_base&SVD_SWOW,frequency_trajectory_brysbaert,4892,4,0.7625339391506427,pass
BERT_base&SVD_SWOW,frequency_trajectory_brysbaert,4892,5,0.7459013041923832,pass
BERT_base&SVD_SWOW,pos_brysbaert,5788,1,0.7855526000159366,pass
BERT_base&SVD_SWOW,pos_brysbaert,5788,2,0.787548409587475,pass
BERT_base&SVD_SWOW,pos_brysbaert,5788,3,0.7803496933437111,pass
BERT_base&SVD_SWOW,pos_brysbaert,5788,4,0.7882794268715413,pass
BERT_base&SVD_SWOW,pos_brysbaert,5788,5,0.7605289705748173,pass
BERT_base&SVD_SWOW,pos_vanheuven,5787,1,0.6623926462005878,pass
BERT_base&SVD_SWOW,pos_vanheuven,5787,2,0.6825536585995783,pass
BERT_base&SVD_SWOW,pos_vanheuven,5787,3,0.6488240998160397,pass
BERT_base&SVD_SWOW,pos_vanheuven,5787,4,0.6832787794432329,pass
BERT_base&SVD_SWOW,pos_vanheuven,5787,5,0.6144642311709931,pass
BERT_base&SVD_SWOW,concreteness_brysbaert,5832,1,0.8556315847974959,pass
BERT_base&SVD_SWOW,concreteness_brysbaert,5832,2,0.8386119793012478,pass
BERT_base&SVD_SWOW,concreteness_brysbaert,5832,3,0.8492985889487049,pass
BERT_base&SVD_SWOW,concreteness_brysbaert,5832,4,0.8526587632755888,pass
BERT_base&SVD_SWOW,concreteness_brysbaert,5832,5,0.8356735925212649,pass
BERT_base&SVD_SWOW,concreteness_glasgow,2762,1,0.8749750491594146,pass
BERT_base&SVD_SWOW,concreteness_glasgow,2762,2,0.8568491629855396,pass
BERT_base&SVD_SWOW,concreteness_glasgow,2762,3,0.8561346943359611,pass
BERT_base&SVD_SWOW,concreteness_glasgow,2762,4,0.8604600548207395,pass
BERT_base&SVD_SWOW,concreteness_glasgow,2762,5,0.8389528667339607,pass
BERT_base&SVD_SWOW,imageability_glasgow,2762,1,0.8202966196157672,pass
BERT_base&SVD_SWOW,imageability_glasgow,2762,2,0.7959181755695325,pass
BERT_base&SVD_SWOW,imageability_glasgow,2762,3,0.7965234587636081,pass
BERT_base&SVD_SWOW,imageability_glasgow,2762,4,0.8042503888804358,pass
BERT_base&SVD_SWOW,imageability_glasgow,2762,5,0.7779120824368255,pass
BERT_base&SVD_SWOW,n_senses_wordnet_miller,5803,1,0.4713331984562923,pass
BERT_base&SVD_SWOW,n_senses_wordnet_miller,5803,2,0.47950912033377513,pass
BERT_base&SVD_SWOW,n_senses_wordnet_miller,5803,3,0.4475230593371835,pass
BERT_base&SVD_SWOW,n_senses_wordnet_miller,5803,4,0.46396720335674557,pass
BERT_base&SVD_SWOW,n_senses_wordnet_miller,5803,5,0.48094864139098303,pass
BERT_base&SVD_SWOW,n_senses_wordsmyth_rice,365,1,0.3103849119461636,pass
BERT_base&SVD_SWOW,n_senses_wordsmyth_rice,365,2,0.16326832834229155,pass
BERT_base&SVD_SWOW,n_senses_wordsmyth_rice,365,3,0.2920603722799753,pass
BERT_base&SVD_SWOW,n_senses_wordsmyth_rice,365,4,0.2510344059045675,pass
BERT_base&SVD_SWOW,n_senses_wordsmyth_rice,365,5,0.351904757385645,pass
BERT_base&SVD_SWOW,n_meanings_wordsmyth_rice,365,1,-0.010555251740365756,pass
BERT_base&SVD_SWOW,n_meanings_wordsmyth_rice,365,2,-0.007618358023421257,pass
BERT_base&SVD_SWOW,n_meanings_wordsmyth_rice,365,3,-0.07999185359619543,pass
BERT_base&SVD_SWOW,n_meanings_wordsmyth_rice,365,4,-0.00909487741087922,pass
BERT_base&SVD_SWOW,n_meanings_wordsmyth_rice,365,5,-0.029693480392334104,pass
BERT_base&SVD_SWOW,n_meanings_websters_gao,5596,1,0.28206984051953177,pass
BERT_base&SVD_SWOW,n_meanings_websters_gao,5596,2,0.28541795767506495,pass
BERT_base&SVD_SWOW,n_meanings_websters_gao,5596,3,0.27838364952720296,pass
