embed,embed_type,norm,train_n,test_n,p,r2_mean,r2_sd,check
norms_sensorimotor,behavior,imageability_bird,1152,289,11,0.360279616323483,0.0166096359972093,pass
norms_sensorimotor,behavior,association_rt_ley,101,26,11,-0.194700622692159,0.1707777277625059,pass
norms_sensorimotor,behavior,meaningfulness_ley,101,26,11,-0.0053218982682905,0.0752409266166348,pass
norms_sensorimotor,behavior,happiness_stevenson,811,203,11,0.0655445542728365,0.017685072922419,pass
norms_sensorimotor,behavior,anger_stevenson,811,203,11,0.1181804929891442,0.0319514650607005,pass
norms_sensorimotor,behavior,sadness_stevenson,811,203,11,0.1260099059588174,0.0248943002095273,pass
norms_sensorimotor,behavior,fear_stevenson,811,203,11,0.099214767682621,0.0254880435331435,pass
norms_sensorimotor,behavior,disgust_stevenson,811,203,11,0.083055335608359,0.0758021492163832,pass
norms_sensorimotor,behavior,goodness_brown,495,124,11,0.0452649002488205,0.030609680233676,pass
norms_sensorimotor,behavior,pleasantness_brown,495,124,11,0.0662682964043305,0.0497788195881236,pass
norms_sensorimotor,behavior,emotionality_brown,495,124,11,0.4482680515810644,0.0952241836930134,pass
norms_sensorimotor,behavior,concreteness_brown,495,124,11,0.5290742937063712,0.0446011731981388,pass
norms_sensorimotor,behavior,meaningfulness_brown,495,124,11,0.1949508744533362,0.1415636590858929,pass
norms_sensorimotor,behavior,difficulty_rudell,598,150,11,0.1093884383913828,0.0641122597125609,pass
norms_sensorimotor,behavior,imageability_chiarello,940,236,11,0.3886076169135789,0.0291659066658748,pass
norms_sensorimotor,behavior,imageability_rt_chiarello,940,236,11,0.2564221536137866,0.0315155155567956,pass
norms_sensorimotor,behavior,personal_use_janschewitz,347,87,11,0.0264785394174701,0.0673838685773968,pass
norms_sensorimotor,behavior,familiarity_janschewitz,347,87,11,0.0438812426709297,0.0702311658999331,pass
norms_sensorimotor,behavior,offensiveness_janschewitz,347,87,11,0.0940991433449439,0.1267493089652632,pass
norms_sensorimotor,behavior,tabooness_janschewitz,347,87,11,0.1924659595253326,0.1647586408332167,pass
norms_sensorimotor,behavior,valence_janschewitz,347,87,11,0.0359827199684025,0.0894978246609136,pass
norms_sensorimotor,behavior,arousal_janschewitz,347,87,11,0.3562210378695473,0.0634661379706336,pass
norms_sensorimotor,behavior,imageability_janschewitz,347,87,11,0.6271819241020251,0.0760817710572142,pass
norms_sensorimotor,behavior,perc_known_britz,359,90,11,0.014832537889159,0.0947844221024292,pass
norms_sensorimotor,behavior,valence_britz,359,90,11,-0.022123210558996,0.0731623993312178,pass
norms_sensorimotor,behavior,social_des_britz,359,90,11,-0.0314158899156994,0.0745487296456461,pass
norms_sensorimotor,behavior,observability_britz,359,90,11,0.2569195205347466,0.1362908227924371,pass
norms_sensorimotor,behavior,aoa_rodriguez,1268,317,11,0.1095128155305081,0.0413752677143302,pass
norms_sensorimotor,behavior,perc_known_rodriguez,1268,317,11,0.0597245394434201,0.0317507684950544,pass
norms_sensorimotor,behavior,known_rt_chen,237,60,11,-0.0361686562054854,0.0395187426344391,pass
norms_sensorimotor,behavior,english_accuracy_chen,237,60,11,-0.0038466705486315,0.0415432020351135,pass
norms_sensorimotor,behavior,subjective_frequency_chen,237,60,11,0.0467393046492535,0.0693322646753543,pass
norms_sensorimotor,behavior,familiarity_juhasz,486,122,11,0.1135277272463183,0.0498739798582429,pass
norms_sensorimotor,behavior,aoa_juhasz,486,122,11,0.1874999422423232,0.0430768163759364,pass
norms_sensorimotor,behavior,transparency_juhasz,486,122,11,0.0292756122143502,0.0741561754451972,pass
norms_sensorimotor,behavior,lexeme_dominance_juhasz,486,122,11,0.0225439064759685,0.0580823226380936,pass
norms_sensorimotor,behavior,imageability_juhasz,486,122,11,0.4628358375168614,0.0768534851008945,pass
norms_sensorimotor,behavior,sensory_experience_juhasz2015,486,122,11,0.1826456767781181,0.0704676929386497,pass
norms_sensorimotor,behavior,emotion_troche,600,150,11,0.6032993654226432,0.0741912816576949,pass
norms_sensorimotor,behavior,polarity_troche,600,150,11,0.3569129929740479,0.0736641459192861,pass
norms_sensorimotor,behavior,socialness_troche,600,150,11,0.3407211045496189,0.0708534220749611,pass
norms_sensorimotor,behavior,morality_troche,600,150,11,0.4642261786726106,0.0593958779872659,pass
norms_sensorimotor,behavior,visual_troche,600,150,11,0.6544094978553738,0.0295069700050852,pass
norms_sensorimotor,behavior,motion_self_troche,600,150,11,0.3933816783468294,0.0580389183189935,pass
norms_sensorimotor,behavior,thought_troche,600,150,11,0.5964179209396171,0.0288406782572939,pass
norms_sensorimotor,behavior,color_troche,600,150,11,0.3704869947851206,0.0441801783091298,pass
norms_sensorimotor,behavior,taste_smell_troche,600,150,11,0.6921106449447982,0.0445190921764592,pass
norms_sensorimotor,behavior,tactile_troche,600,150,11,0.5635661867948547,0.0687914810073313,pass
norms_sensorimotor,behavior,auditory_troche,600,150,11,0.4769251149983488,0.0591487703860359,pass
norms_sensorimotor,behavior,space_troche,600,150,11,0.044954061529331,0.0645948431176892,pass
norms_sensorimotor,behavior,time_troche,600,150,11,0.2227015433629345,0.0282774182017004,pass
norms_sensorimotor,behavior,quantity_troche,600,150,11,0.0371304545089698,0.0215682299483971,pass
norms_sensorimotor,behavior,familiarity_morrow,518,130,11,0.2013672533812151,0.0415111567372793,pass
norms_sensorimotor,behavior,perc_known_morrow,518,130,11,0.0550482873352855,0.0274277786593078,pass
norms_sensorimotor,behavior,subjective_frequency_morrow,518,130,11,0.2193116432477877,0.0319429181134587,pass
norms_sensorimotor,behavior,visual_complexity_marrow,518,130,11,0.4360682103067096,0.031783108497787,pass
norms_sensorimotor,behavior,imageability_morrow,518,130,11,0.2053348431010947,0.0442469603828364,pass
norms_sensorimotor,behavior,aoa_marrow,518,130,11,0.0836330017220482,0.0478246468499177,pass
norms_sensorimotor,behavior,aoa_cortese,2243,561,11,0.1396814394528874,0.0364713396117927,pass
norms_sensorimotor,behavior,aoa_rt_cortese,2243,561,11,0.0032498534237239,0.0095719114818553,pass
norms_sensorimotor,behavior,imagery_vanderveur,680,170,11,0.5252201673839625,0.0987397698914712,pass
norms_sensorimotor,behavior,likableness_chandler,606,152,11,-0.027635904018899,0.0722723054887601,pass
norms_sensorimotor,behavior,meaningfulness_chandler,606,152,11,0.1086254895779614,0.0477742136813179,pass
norms_sensorimotor,behavior,emotionality_chandler,606,152,11,0.4763463746342403,0.0561843819902468,pass
norms_sensorimotor,behavior,gender_assoc_crawford,460,115,11,0.014886839488856,0.0368793299865388,pass
norms_sensorimotor,behavior,polysemy_armstrong,433,109,11,-0.0197935813727304,0.0236513002126295,pass
norms_sensorimotor,behavior,imageability_rt_cortese,2243,561,11,0.1269236900752,0.0404923456038397,pass
norms_sensorimotor,behavior,imageability_cortese,2243,561,11,0.4239946649675844,0.072003134523268,pass
norms_sensorimotor,behavior,valence_citron,225,57,11,-0.032467328244152,0.0332736938104904,pass
norms_sensorimotor,behavior,arousal_citron,225,57,11,0.1878393298519098,0.06811122083951,pass
norms_sensorimotor,behavior,familiarity_citron,225,57,11,0.1307622110649135,0.0506047233409354,pass
norms_sensorimotor,behavior,aoa_citron,225,57,11,0.1297418948408074,0.0820681659026954,pass
norms_sensorimotor,behavior,imageability_citron,225,57,11,0.4688972851079599,0.0315729095996371,pass
norms_sensorimotor,behavior,valence_imbault,1817,455,11,0.0634978528045304,0.0132501616452292,pass
norms_sensorimotor,behavior,arousal_imbault,1869,468,11,0.0741655941807367,0.037891996672869,pass
norms_sensorimotor,behavior,likableness_anderson,384,96,11,-0.0229057976545342,0.0647400670517155,pass
norms_sensorimotor,behavior,meaningfulness_anderson,384,96,11,0.057194305211187,0.0348145738716631,pass
norms_sensorimotor,behavior,perc_known_winter,11268,2817,11,0.021431907241647,0.0043179063038124,pass
norms_sensorimotor,behavior,iconicity_winter2023,11268,2817,11,0.041992279002314,0.0178936911686119,pass
norms_sensorimotor,behavior,body_object_miklashevsky,1218,305,11,0.5216963752883672,0.0237204487896173,pass
norms_sensorimotor,behavior,aoa_schock,2316,580,11,0.1437690548734425,0.0330881405343749,pass
norms_sensorimotor,behavior,aoa_rt_schock,2316,580,11,-0.0001210116814553,0.0022399280563697,pass
norms_sensorimotor,behavior,aoa_davies,840,210,11,0.1235131823305651,0.0762647673574744,pass
norms_sensorimotor,behavior,imageability_davies,840,210,11,0.3716803505385819,0.0616033021354874,pass
norms_sensorimotor,behavior,this_that_rocca,404,101,11,0.2044504776258101,0.0848654099948217,pass
norms_sensorimotor,behavior,iconicity_winter2017,2251,563,11,0.0611883572727061,0.0209615040658733,pass
norms_sensorimotor,behavior,living_vanarsdall,958,240,11,0.2408783516710756,0.1106155068011458,pass
norms_sensorimotor,behavior,thought_vanarsdall,958,240,11,0.447420616155085,0.1096267322878837,pass
norms_sensorimotor,behavior,reproduction_vanarsdall,958,240,11,0.2754240427309025,0.0853069038026443,pass
